video_id,gesture_name,new_label,source_split,assigned_split
95975,Stop Sign,3,train,train_70
65297,Rolling Hand Forward,2,train,train_70
107902,Stop Sign,3,train,train_70
47431,Rolling Hand Forward,2,train,train_70
10482,Rolling Hand Forward,2,train,train_70
26639,Swipe Left,0,train,train_70
40973,Rolling Hand Forward,2,train,train_70
100380,Swipe Right,1,train,train_70
329,Swipe Right,1,train,train_70
45795,Swipe Left,0,train,train_70
99864,Swipe Right,1,train,train_70
76192,Swipe Left,0,train,train_70
65036,Rolling Hand Forward,2,train,train_70
128911,Rolling Hand Forward,2,train,train_70
132398,Rolling Hand Forward,2,train,train_70
98810,Swipe Left,0,train,train_70
47803,Stop Sign,3,train,train_70
71239,Swipe Right,1,train,train_70
13858,Rolling Hand Forward,2,train,train_70
24785,Rolling Hand Forward,2,train,train_70
83327,Stop Sign,3,train,train_70
134195,Stop Sign,3,train,train_70
132583,Stop Sign,3,train,train_70
146486,Swipe Right,1,train,train_70
111638,Swipe Left,0,train,train_70
79711,Rolling Hand Forward,2,train,train_70
9388,Rolling Hand Forward,2,train,train_70
15266,Stop Sign,3,train,train_70
33567,Swipe Left,0,train,train_70
111744,Rolling Hand Forward,2,train,train_70
147163,Rolling Hand Forward,2,train,train_70
22810,Stop Sign,3,train,train_70
36769,Swipe Right,1,train,train_70
26264,Swipe Right,1,train,train_70
10758,Swipe Left,0,train,train_70
145041,Swipe Left,0,train,train_70
16925,Swipe Left,0,train,train_70
68527,Swipe Left,0,train,train_70
110739,Swipe Right,1,train,train_70
60650,Stop Sign,3,train,train_70
109270,Swipe Right,1,train,train_70
38971,Swipe Left,0,train,train_70
2891,Swipe Right,1,train,train_70
145197,Swipe Right,1,train,train_70
101026,Swipe Left,0,train,train_70
67207,Swipe Left,0,train,train_70
84011,Stop Sign,3,train,train_70
3247,Swipe Left,0,train,train_70
68016,Swipe Left,0,train,train_70
7172,Swipe Right,1,train,train_70
111459,Stop Sign,3,train,train_70
109449,Rolling Hand Forward,2,train,train_70
6663,Stop Sign,3,train,train_70
57427,Rolling Hand Forward,2,train,train_70
10841,Rolling Hand Forward,2,train,train_70
67508,Swipe Left,0,train,train_70
113613,Rolling Hand Forward,2,train,train_70
42758,Rolling Hand Forward,2,train,train_70
112375,Swipe Left,0,train,train_70
11254,Stop Sign,3,train,train_70
47413,Stop Sign,3,train,train_70
58696,Swipe Left,0,train,train_70
72269,Swipe Right,1,train,train_70
40419,Swipe Left,0,train,train_70
113591,Rolling Hand Forward,2,train,train_70
137205,Stop Sign,3,train,train_70
120923,Rolling Hand Forward,2,train,train_70
32881,Rolling Hand Forward,2,train,train_70
69272,Rolling Hand Forward,2,train,train_70
110562,Stop Sign,3,train,train_70
3776,Rolling Hand Forward,2,train,train_70
72518,Rolling Hand Forward,2,train,train_70
139901,Stop Sign,3,train,train_70
32313,Swipe Left,0,train,train_70
104642,Swipe Left,0,train,train_70
108942,Swipe Right,1,train,train_70
130635,Swipe Left,0,train,train_70
107532,Swipe Left,0,train,train_70
126255,Swipe Right,1,train,train_70
60059,Swipe Left,0,train,train_70
44128,Swipe Right,1,train,train_70
107625,Stop Sign,3,train,train_70
37154,Stop Sign,3,train,train_70
146245,Rolling Hand Forward,2,train,train_70
16488,Swipe Left,0,train,train_70
1971,Swipe Right,1,train,train_70
71231,Swipe Right,1,train,train_70
48367,Stop Sign,3,train,train_70
24353,Stop Sign,3,train,train_70
108456,Rolling Hand Forward,2,train,train_70
15324,Stop Sign,3,train,train_70
51522,Swipe Right,1,train,train_70
137187,Stop Sign,3,train,train_70
86039,Swipe Left,0,train,train_70
66481,Swipe Right,1,train,train_70
63776,Swipe Right,1,train,train_70
10258,Stop Sign,3,train,train_70
72976,Swipe Left,0,train,train_70
1886,Swipe Left,0,train,train_70
124700,Swipe Right,1,train,train_70
96871,Swipe Left,0,train,train_70
66597,Rolling Hand Forward,2,train,train_70
19948,Swipe Right,1,train,train_70
80508,Rolling Hand Forward,2,train,train_70
16587,Rolling Hand Forward,2,train,train_70
20687,Rolling Hand Forward,2,train,train_70
44889,Rolling Hand Forward,2,train,train_70
107661,Swipe Right,1,train,train_70
3545,Swipe Left,0,train,train_70
122705,Stop Sign,3,train,train_70
130026,Rolling Hand Forward,2,train,train_70
112152,Stop Sign,3,train,train_70
34296,Rolling Hand Forward,2,train,train_70
113098,Stop Sign,3,train,train_70
128794,Stop Sign,3,train,train_70
144162,Swipe Left,0,train,train_70
93488,Stop Sign,3,train,train_70
94149,Swipe Left,0,train,train_70
43600,Rolling Hand Forward,2,train,train_70
135800,Stop Sign,3,train,train_70
121143,Swipe Right,1,train,train_70
73330,Swipe Right,1,train,train_70
25901,Stop Sign,3,train,train_70
77669,Swipe Right,1,train,train_70
118466,Rolling Hand Forward,2,train,train_70
106866,Rolling Hand Forward,2,train,train_70
24805,Rolling Hand Forward,2,train,train_70
81554,Rolling Hand Forward,2,train,train_70
80791,Swipe Right,1,train,train_70
127928,Stop Sign,3,train,train_70
76969,Swipe Left,0,train,train_70
23024,Swipe Left,0,train,train_70
84124,Swipe Right,1,train,train_70
49224,Stop Sign,3,train,train_70
84278,Rolling Hand Forward,2,train,train_70
5218,Rolling Hand Forward,2,train,train_70
65097,Swipe Right,1,train,train_70
25394,Rolling Hand Forward,2,train,train_70
26627,Swipe Left,0,train,train_70
88447,Swipe Left,0,train,train_70
101796,Swipe Right,1,train,train_70
90544,Rolling Hand Forward,2,train,train_70
12343,Rolling Hand Forward,2,train,train_70
147313,Swipe Left,0,train,train_70
80443,Stop Sign,3,train,train_70
6639,Swipe Left,0,train,train_70
73128,Rolling Hand Forward,2,train,train_70
87628,Stop Sign,3,train,train_70
66658,Swipe Right,1,train,train_70
48157,Swipe Right,1,train,train_70
70277,Swipe Right,1,train,train_70
116384,Swipe Left,0,train,train_70
111985,Rolling Hand Forward,2,train,train_70
76058,Stop Sign,3,train,train_70
47452,Stop Sign,3,train,train_70
23311,Swipe Left,0,train,train_70
27911,Swipe Right,1,train,train_70
54797,Rolling Hand Forward,2,train,train_70
95878,Swipe Left,0,train,train_70
132358,Swipe Left,0,train,train_70
134285,Swipe Left,0,train,train_70
70470,Rolling Hand Forward,2,train,train_70
67609,Stop Sign,3,train,train_70
133696,Stop Sign,3,train,train_70
3482,Swipe Left,0,train,train_70
122627,Stop Sign,3,train,train_70
5535,Swipe Left,0,train,train_70
12132,Rolling Hand Forward,2,train,train_70
108463,Swipe Left,0,train,train_70
84535,Stop Sign,3,train,train_70
118907,Stop Sign,3,train,train_70
1214,Swipe Left,0,train,train_70
59733,Swipe Left,0,train,train_70
94644,Swipe Right,1,train,train_70
137901,Rolling Hand Forward,2,train,train_70
23579,Stop Sign,3,train,train_70
93663,Stop Sign,3,train,train_70
112991,Rolling Hand Forward,2,train,train_70
18137,Swipe Right,1,train,train_70
13994,Swipe Right,1,train,train_70
98239,Swipe Left,0,train,train_70
116298,Swipe Left,0,train,train_70
89851,Rolling Hand Forward,2,train,train_70
48121,Swipe Right,1,train,train_70
76542,Swipe Right,1,train,train_70
80669,Swipe Left,0,train,train_70
94642,Stop Sign,3,train,train_70
61648,Rolling Hand Forward,2,train,train_70
82193,Swipe Left,0,train,train_70
54315,Rolling Hand Forward,2,train,train_70
65331,Swipe Right,1,train,train_70
73399,Stop Sign,3,train,train_70
53203,Swipe Right,1,train,train_70
127236,Swipe Left,0,train,train_70
63420,Swipe Right,1,train,train_70
57460,Swipe Right,1,train,train_70
38127,Swipe Right,1,train,train_70
85558,Rolling Hand Forward,2,train,train_70
80487,Swipe Right,1,train,train_70
82358,Rolling Hand Forward,2,train,train_70
52959,Swipe Right,1,train,train_70
44668,Stop Sign,3,train,train_70
134524,Stop Sign,3,train,train_70
57564,Rolling Hand Forward,2,train,train_70
83266,Rolling Hand Forward,2,train,train_70
139867,Swipe Left,0,train,train_70
73055,Swipe Right,1,train,train_70
7593,Swipe Right,1,train,train_70
79447,Swipe Left,0,train,train_70
120651,Swipe Right,1,train,train_70
72807,Stop Sign,3,train,train_70
25699,Rolling Hand Forward,2,train,train_70
126120,Swipe Right,1,train,train_70
42518,Swipe Left,0,train,train_70
33377,Stop Sign,3,train,train_70
2320,Stop Sign,3,train,train_70
137982,Rolling Hand Forward,2,train,train_70
59696,Rolling Hand Forward,2,train,train_70
4979,Swipe Right,1,train,train_70
130176,Rolling Hand Forward,2,train,train_70
71591,Swipe Left,0,train,train_70
102077,Swipe Left,0,train,train_70
132474,Rolling Hand Forward,2,train,train_70
27896,Stop Sign,3,train,train_70
4451,Swipe Left,0,train,train_70
88287,Swipe Right,1,train,train_70
96290,Rolling Hand Forward,2,train,train_70
48943,Stop Sign,3,train,train_70
65167,Rolling Hand Forward,2,train,train_70
3711,Rolling Hand Forward,2,train,train_70
79692,Swipe Right,1,train,train_70
65133,Swipe Left,0,train,train_70
32520,Rolling Hand Forward,2,train,train_70
133813,Rolling Hand Forward,2,train,train_70
99936,Rolling Hand Forward,2,train,train_70
84300,Swipe Right,1,train,train_70
39965,Rolling Hand Forward,2,train,train_70
144783,Stop Sign,3,train,train_70
104647,Swipe Left,0,train,train_70
36387,Stop Sign,3,train,train_70
120747,Swipe Left,0,train,train_70
80006,Swipe Right,1,train,train_70
132125,Rolling Hand Forward,2,train,train_70
130369,Swipe Left,0,train,train_70
47022,Stop Sign,3,train,train_70
144463,Swipe Right,1,train,train_70
42819,Rolling Hand Forward,2,train,train_70
74686,Stop Sign,3,train,train_70
2989,Swipe Right,1,train,train_70
42471,Stop Sign,3,train,train_70
58965,Stop Sign,3,train,train_70
75752,Rolling Hand Forward,2,train,train_70
12510,Stop Sign,3,train,train_70
142776,Swipe Left,0,train,train_70
104453,Swipe Right,1,train,train_70
118760,Rolling Hand Forward,2,train,train_70
143368,Swipe Left,0,train,train_70
102502,Stop Sign,3,train,train_70
99633,Swipe Left,0,train,train_70
145248,Rolling Hand Forward,2,train,train_70
107939,Swipe Right,1,train,train_70
134734,Swipe Right,1,train,train_70
96296,Swipe Right,1,train,train_70
69879,Swipe Right,1,train,train_70
130324,Swipe Right,1,train,train_70
5042,Stop Sign,3,train,train_70
145972,Stop Sign,3,train,train_70
127442,Stop Sign,3,train,train_70
94171,Swipe Left,0,train,train_70
112232,Stop Sign,3,train,train_70
105573,Stop Sign,3,train,train_70
103208,Swipe Left,0,train,train_70
72384,Swipe Left,0,train,train_70
5401,Swipe Right,1,train,train_70
75160,Stop Sign,3,train,train_70
71417,Swipe Left,0,train,train_70
66158,Swipe Left,0,train,train_70
140107,Stop Sign,3,train,train_70
61471,Swipe Right,1,train,train_70
14523,Stop Sign,3,train,train_70
117780,Stop Sign,3,train,train_70
27435,Rolling Hand Forward,2,train,train_70
112744,Swipe Right,1,train,train_70
36846,Rolling Hand Forward,2,train,train_70
40402,Rolling Hand Forward,2,train,train_70
44395,Swipe Left,0,train,train_70
122187,Rolling Hand Forward,2,train,train_70
100746,Rolling Hand Forward,2,train,train_70
110238,Rolling Hand Forward,2,train,train_70
66397,Stop Sign,3,train,train_70
89717,Swipe Right,1,train,train_70
146130,Swipe Right,1,train,train_70
7711,Stop Sign,3,train,train_70
77756,Swipe Right,1,train,train_70
112614,Stop Sign,3,train,train_70
112200,Stop Sign,3,train,train_70
50867,Swipe Left,0,train,train_70
77707,Stop Sign,3,train,train_70
54356,Swipe Left,0,train,train_70
127026,Stop Sign,3,train,train_70
54433,Stop Sign,3,train,train_70
76975,Rolling Hand Forward,2,train,train_70
101058,Stop Sign,3,train,train_70
110371,Rolling Hand Forward,2,train,train_70
64554,Rolling Hand Forward,2,train,train_70
6293,Swipe Right,1,train,train_70
91605,Swipe Left,0,train,train_70
41482,Stop Sign,3,train,train_70
67264,Swipe Right,1,train,train_70
64798,Stop Sign,3,train,train_70
108248,Stop Sign,3,train,train_70
8023,Stop Sign,3,train,train_70
130449,Swipe Right,1,train,train_70
72847,Swipe Left,0,train,train_70
81429,Swipe Left,0,train,train_70
60204,Rolling Hand Forward,2,train,train_70
66139,Rolling Hand Forward,2,train,train_70
12969,Swipe Left,0,train,train_70
83137,Stop Sign,3,train,train_70
9103,Swipe Right,1,train,train_70
131242,Swipe Left,0,train,train_70
50471,Rolling Hand Forward,2,train,train_70
75432,Stop Sign,3,train,train_70
35045,Rolling Hand Forward,2,train,train_70
113149,Stop Sign,3,train,train_70
58110,Swipe Left,0,train,train_70
39834,Swipe Left,0,train,train_70
16436,Rolling Hand Forward,2,train,train_70
119172,Swipe Left,0,train,train_70
117278,Rolling Hand Forward,2,train,train_70
72694,Stop Sign,3,train,train_70
135840,Rolling Hand Forward,2,train,train_70
73632,Rolling Hand Forward,2,train,train_70
61270,Stop Sign,3,train,train_70
34815,Stop Sign,3,train,train_70
142690,Rolling Hand Forward,2,train,train_70
64639,Stop Sign,3,train,train_70
73313,Swipe Left,0,train,train_70
127371,Stop Sign,3,train,train_70
80706,Stop Sign,3,train,train_70
15912,Swipe Left,0,train,train_70
70580,Stop Sign,3,train,train_70
77052,Stop Sign,3,train,train_70
36267,Rolling Hand Forward,2,train,train_70
103908,Rolling Hand Forward,2,train,train_70
10709,Stop Sign,3,train,train_70
13675,Rolling Hand Forward,2,train,train_70
146370,Stop Sign,3,train,train_70
95949,Swipe Right,1,train,train_70
21498,Swipe Right,1,train,train_70
80115,Rolling Hand Forward,2,train,train_70
147980,Rolling Hand Forward,2,train,train_70
16075,Rolling Hand Forward,2,train,train_70
107567,Swipe Right,1,train,train_70
15412,Rolling Hand Forward,2,train,train_70
117138,Swipe Left,0,train,train_70
42768,Rolling Hand Forward,2,train,train_70
78526,Stop Sign,3,train,train_70
78309,Swipe Left,0,train,train_70
16267,Swipe Left,0,train,train_70
2616,Rolling Hand Forward,2,train,train_70
92757,Swipe Left,0,train,train_70
20071,Rolling Hand Forward,2,train,train_70
59971,Swipe Right,1,train,train_70
146359,Swipe Right,1,train,train_70
134130,Swipe Left,0,train,train_70
105506,Stop Sign,3,train,train_70
49817,Swipe Right,1,train,train_70
106527,Swipe Left,0,train,train_70
129953,Rolling Hand Forward,2,train,train_70
107048,Swipe Left,0,train,train_70
47733,Swipe Right,1,train,train_70
38467,Stop Sign,3,train,train_70
126739,Stop Sign,3,train,train_70
47468,Swipe Right,1,train,train_70
20009,Rolling Hand Forward,2,train,train_70
105377,Stop Sign,3,train,train_70
132375,Swipe Left,0,train,train_70
19632,Swipe Left,0,train,train_70
109639,Stop Sign,3,train,train_70
16244,Rolling Hand Forward,2,train,train_70
876,Stop Sign,3,train,train_70
35558,Swipe Right,1,train,train_70
136700,Rolling Hand Forward,2,train,train_70
137884,Swipe Left,0,train,train_70
96268,Stop Sign,3,train,train_70
100512,Swipe Left,0,train,train_70
60603,Stop Sign,3,train,train_70
110730,Swipe Right,1,train,train_70
49976,Rolling Hand Forward,2,train,train_70
138019,Rolling Hand Forward,2,train,train_70
81195,Stop Sign,3,train,train_70
22044,Swipe Left,0,train,train_70
93224,Stop Sign,3,train,train_70
87383,Swipe Right,1,train,train_70
117273,Swipe Left,0,train,train_70
139373,Swipe Right,1,train,train_70
124180,Stop Sign,3,train,train_70
10252,Stop Sign,3,train,train_70
13561,Rolling Hand Forward,2,train,train_70
121351,Rolling Hand Forward,2,train,train_70
144004,Swipe Right,1,train,train_70
131336,Swipe Right,1,train,train_70
12036,Swipe Right,1,train,train_70
9226,Stop Sign,3,train,train_70
33302,Rolling Hand Forward,2,train,train_70
112681,Swipe Left,0,train,train_70
34539,Stop Sign,3,train,train_70
55772,Swipe Left,0,train,train_70
91967,Swipe Left,0,train,train_70
20547,Swipe Left,0,train,train_70
74750,Stop Sign,3,train,train_70
73787,Swipe Right,1,train,train_70
135397,Swipe Left,0,train,train_70
8044,Swipe Right,1,train,train_70
65432,Stop Sign,3,train,train_70
66940,Stop Sign,3,train,train_70
94487,Swipe Left,0,train,train_70
31886,Rolling Hand Forward,2,train,train_70
103592,Swipe Left,0,train,train_70
63229,Stop Sign,3,train,train_70
23678,Swipe Right,1,train,train_70
60597,Swipe Left,0,train,train_70
75295,Swipe Right,1,train,train_70
108528,Swipe Right,1,train,train_70
54616,Stop Sign,3,train,train_70
3523,Swipe Right,1,train,train_70
9522,Swipe Left,0,train,train_70
60175,Rolling Hand Forward,2,train,train_70
64406,Stop Sign,3,train,train_70
7003,Swipe Right,1,train,train_70
48773,Stop Sign,3,train,train_70
84858,Swipe Left,0,train,train_70
78604,Swipe Right,1,train,train_70
135290,Rolling Hand Forward,2,train,train_70
1877,Stop Sign,3,train,train_70
145516,Rolling Hand Forward,2,train,train_70
44757,Swipe Right,1,train,train_70
20909,Swipe Left,0,train,train_70
125197,Swipe Left,0,train,train_70
142530,Swipe Left,0,train,train_70
112937,Swipe Left,0,train,train_70
26905,Swipe Left,0,train,train_70
22914,Swipe Right,1,train,train_70
53858,Stop Sign,3,train,train_70
138382,Rolling Hand Forward,2,train,train_70
103729,Stop Sign,3,train,train_70
14165,Stop Sign,3,train,train_70
113723,Swipe Right,1,train,train_70
54771,Stop Sign,3,train,train_70
35792,Swipe Right,1,train,train_70
129047,Stop Sign,3,train,train_70
75531,Stop Sign,3,train,train_70
102411,Stop Sign,3,train,train_70
107434,Stop Sign,3,train,train_70
100609,Swipe Left,0,train,train_70
48142,Swipe Right,1,train,train_70
138410,Swipe Right,1,train,train_70
63803,Rolling Hand Forward,2,train,train_70
38749,Stop Sign,3,train,train_70
53082,Rolling Hand Forward,2,train,train_70
130049,Rolling Hand Forward,2,train,train_70
62842,Swipe Left,0,train,train_70
16968,Swipe Right,1,train,train_70
135655,Swipe Right,1,train,train_70
29454,Stop Sign,3,train,train_70
64032,Swipe Right,1,train,train_70
86284,Swipe Left,0,train,train_70
98669,Stop Sign,3,train,train_70
109486,Swipe Right,1,train,train_70
115053,Swipe Left,0,train,train_70
101201,Swipe Left,0,train,train_70
82152,Swipe Right,1,train,train_70
8475,Rolling Hand Forward,2,train,train_70
75738,Swipe Right,1,train,train_70
122169,Rolling Hand Forward,2,train,train_70
37224,Rolling Hand Forward,2,train,train_70
82703,Swipe Right,1,train,train_70
20107,Stop Sign,3,train,train_70
61905,Swipe Right,1,train,train_70
5120,Stop Sign,3,train,train_70
41175,Stop Sign,3,train,train_70
43918,Swipe Right,1,train,train_70
94186,Swipe Right,1,train,train_70
93430,Stop Sign,3,train,train_70
118737,Swipe Right,1,train,train_70
95977,Stop Sign,3,train,train_70
2307,Swipe Right,1,train,train_70
32001,Stop Sign,3,train,train_70
